id,commentaire,humeur
2164,"Ce matin, je suis allée à la cuisine, j'ai pris une douche, et j'me suis endormie. Tu as dormi dans le lit de ta mère? J'avais un peu de mal à me réveiller, alors je me suis couchée",Relaxé
2165,"Ce matin, je me suis réveillé et je suis allé chez moi pour acheter des bonbons. Je suis revenu avec les bonbons et j'ai acheté des gâteaux. J'en ai acheté un pour toi, et un autre pour moi. Tu n'",Enervé
2166,"Ce matin, je me suis fait un ami. Il a un grand sens de l'humour. C'est une personne très sympathique. Mais il n'a pas lair de s'en rendre compte. Je ne sais pas si je pourrais",Neutre
2167,"Ce matin, je me suis dit: ""J'ai une idée"". J'en ai une, c'est tout. C'était un peu comme une fête chez moi. J'suis allé chez toi. Tu te souviens du jour où",Fatigué
2168,"Ce matin, je me suis réveillée, en me réveillant, et j'ai eu la sensation que j étais sur le point de mourir. Je ne savais pas que c'était le jour où je devais être morte. Mais je savais que je",Neutre
2169,"Ce matin, je suis allé voir la mère de mon enfant, et j'ai dit que je ne voulais pas lui faire de mal. J'avais peur de ce que ça pourrait être, mais je n'étais pas sûre de vouloir lui en",Relaxé
2170,"Ce matin, je suis allé chez le coiffeur. Et je me suis dit: ""Voilà mon coiffeur"". Il me dit de me mettre au lit, et je lui dis: Il ne me reste plus qu'à me coucher. Alors, il m",Relaxé
2171,"Ce matin, je l'ai vue, au milieu de la rue, se promener dans la cour d'un hôtel, dans un grand salon, et regarder les fenêtres. --Et elle est partie? --Oui, elle a laissé un mot.",Relaxé
2172,"Ce matin, je n'ai pas pu dormir, parce que je suis allé voir mon père, et il a dit que j'avais une mauvaise influence sur lui. Il m'a dit qu'il ne voulait pas de toi, que tu",Fatigué
2173,"Ce matin, je me suis réveillé et je n'ai pas pu dormir. J'étais très fatigué et j'avais l'impression de ne plus avoir de raison de vivre. Je me sentais très seul, très triste. Et je ne pouvais",Relaxé
2174,"Ce matin, je suis allé au théâtre avec mon frère, et je n'ai pas vu de garçon, ni de femme, pas même une fille. Il y avait une petite fille qui était là, mais elle n""avait pas l'air",Relaxé
2175,"Ce matin, je suis venu chez vous. Je suis allé chez moi, et je vous ai dit de m'attendre ici. Vous ne pouvez pas m 'aider, vous êtes un homme mort. Il y a une femme ici qui vous attend.",Frustré
2176,"Ce matin, je me suis réveillé, et je n'ai pas dormi. Et maintenant, j'attends mon tour. Je veux dire, c'est une bonne chose, parce que je ne suis pas un peu vieux pour ça? Tu as",Neutre
2177,"Ce matin, je me suis fait un sandwich au fromage. Il y a des choses que je ne comprends pas. J'ai eu un appel de la police. Ils ont trouvé des preuves. Vous avez vu des témoins? Ils étaient à l'",Enervé
2178,"Ce matin, je suis allé chez le docteur. Il m'a dit qu'il me tuerait si je ne lui donnais pas une chance. Et qu... il m 'a fait promettre de ne rien dire. J'ai pensé que",Neutre
2179,"Ce matin, je me suis dit que je n'avais pas à m'inquiéter de ce que tu as dit à propos de moi. Je suis désolée, mais tu n 'es pas obligée de me répondre. Si tu veux savoir, il y",Fatigué
2180,"Ce matin, je suis allé chez ma sœur. Elle a fait un saut chez elle. Je l'ai vue avec mon père. Il était à l'""Avenue du Nord"". Elle est allée à la gare de l""'Est. Et",Motivé
2181,"Ce matin, je suis venu te dire que je vais bien. Je me suis réveillé un matin et je me demandais si tu étais toujours en vie. Tu as une vie? Je suis désolé, mais tu n'es pas en sécurité. Et je",Heureux
2182,"Ce matin, je l'ai vu à la télévision. Je ne me rappelle pas d'avoir vu une telle beauté. C'est la fille de mon père, qui était avec lui. Elle est venue le voir et m'a dit:",Motivé
2183,"Ce matin, je n'ai pas pu dormir. Je ne suis pas allée dormir... Je n 'ai pu aller dormir que dans une chambre d'hôtel. J'étais fatiguée, j'avais mal aux pieds, et je ne pouvais pas",Frustré
2184,"Ce matin, je suis venu chercher mon père, il est parti. Je n'ai pas pu le trouver. J'étais si inquiet pour lui. Mais il n 'est pas parti, et je n""ai rien trouvé. Il n ",Fatigué
2185,"Ce matin, je n'ai pas eu le temps de me laver les mains. J'avais besoin de la laver. Vous avez eu un accident? Oui, j'étais à la fenêtre. Je n'suis pas sûr. C'est",Content
2186,"Ce matin, je me suis dit: ""Je ne me laisserai pas faire. Je vais essayer de vivre ma vie. "" J'ai vu que c'était la seule chose qui m'intéressait. Il y a des choses que je ne peux",Frustré
2187,"Ce matin, je me suis levée et j'ai fait une promenade avec mon amie. Je ne sais pas comment vous remercier. Elle a dit qu'elle ne pouvait pas me faire confiance. J'avais peur quil ne soit trop tard.",Relaxé
2188,"Ce matin, je n'ai pas pu dormir. Je vais te dire ce qui est arrivé à mon frère. Il a été tué par des voleurs. Ils ont pris mon père et ma mère. J'avais peur de mourir. Et je me",Relaxé
2189,"Ce matin, je me suis levé à 5h du matin. Je suis allé voir ma femme et j'ai vu ma fille. Elles étaient toutes là. C'est une fille très gentille. Elle a dit qu'elle avait besoin d'",Fatigué
2190,"Ce matin, je ne suis pas sûr de ce que je veux. Je n'ai pas eu le temps de faire mes devoirs. Tu as déjà été dans un endroit pareil? J'y suis allé pour voir un ami. Il a été un",Motivé
2191,"Ce matin, je suis allé au restaurant avec mon père. Je suis allée au bureau, et je lui ai demandé ce qu'il avait. Il a dit: ""Je sais, mais je ne peux pas. ""Mais je veux que tu saches",Frustré
2192,"Ce matin, je me suis fait mal. J'ai une crise de panique, et je ne sais pas quoi faire. Je me demande si je vais bien. Si je peux me réveiller, si j'entends quelque chose, ou si ça va",Motivé
2193,"Ce matin, je n'avais pas de nouvelles de mon père. Je l'ai laissé dans mon lit. Tu sais, c'est une chose de ne pas avoir de famille, mais... je pense que c est une bonne chose. Mais",Frustré
2194,"Ce matin, je me suis réveillé à peine, et je ne savais pas ce qui s'était passé. Je me demande si j'ai bien fait de ne pas aller au lit. J'étais si fatigué, si épuisé, que je n",Content
2195,"Ce matin, je suis allé au travail, j'ai vu un tas de choses. J'étais un peu gêné, mais... je n'aurais pas dû. C'est une des choses que je ne comprends pas. Je ne sais pas",Frustré
2196,"Ce matin, je suis allé à l'hôpital, et j'ai vu une femme, qui avait une tumeur au cerveau. J'avais des douleurs à la poitrine, des vertiges, une hypertension. Je me suis réveillé dans un hôpital",Fatigué
2197,"Ce matin, je me suis réveillé dans le bureau de la sécurité. Je n'ai pas vu le type de l'alarme. Et j'étais dans la salle de bain. J'avais listé le numéro de série des clés. Le",Paisible
2198,"Ce matin, je vous ai dit qu'on avait fait une fête. Et je suis venu ici pour vous dire qu'll est mort. Je sais, mais je ne veux pas quil sache que j'ai fait ça. J'étais dans",Motivé
2199,"Ce matin, je vous ai demandé de ne pas vous faire de mal. Je ne vous demande pas de vous en faire. J'ai vu un homme qui vous ressemblait. C'est un bon médecin. Il a des antécédents, des problèmes de",Paisible
2200,"Ce matin, je suis allé voir la mère de mon fils. Elle a dit que j'avais une leucémie. Je lui ai dit qu'elle était enceinte. Tu n'as pas l'air très content. Il y a une chose que",Enervé
2201,"Ce matin, je ne suis pas venu, mais je voulais vous parler. Vous avez parlé à ma femme? Elle vous a dit que je lui ai dit de ne pas venir? Je lui en ai parlé, et elle a accepté. J'ai",Stressé
2202,"Ce matin, je suis allée chez ma mère, et j'ai trouvé un livre. Je n'y croyais pas, mais je crois que je l'avais trouvé. Il y avait un homme qui me regardait. ""J'étais là,",Fatigué
2203,"Ce matin, je suis allé au lit avec le Dr. Elle a dit que je devrais la voir. Je dois la faire sortir d'ici. Vous n'avez pas besoin de moi ici. J'ai besoin d'_une seule personne_.",Heureux
2204,"Ce matin, je ne savais pas ce que j'allais faire, mais j'suis sûr que ça va être très bien. J'ai un bon plan. Tu peux pas faire ça. Je peux te faire un plan à trois. Mais je",Frustré
2205,"Ce matin, je suis allé au théâtre. J'ai vu une femme nue. Elle a dû me dire qu'elle était avec un homme. Et que c'était un garçon. Je suis resté là, à me regarder. C'est",Paisible
2206,"Ce matin, je me suis levée tôt pour aller au lit. J'ai pensé que c'était peut-être une erreur de ma part. Tu es toujours là, n'est-ce pas? Je ne veux pas que tu sois en",Neutre
2207,"Ce matin, je me suis dit que je ne voulais pas que tu te sentes mal. J'ai trouvé ça très mignon. Je suis très contente que vous soyez là. Vous êtes là, à me regarder. Et je suis contente de vous",Relaxé
2208,"Ce matin, je l'ai vu se promener avec des amis. Il était très beau. On léchait les bottes de son père. Vous lanciez un livre? Il y a un bouquin? ""Le Livre des Juges"". """,Fatigué
2209,"Ce matin, je ne sais pas pourquoi je suis venu. Tu as été si gentil. Je ne savais pas que tu étais si doué. J'ai pensé que ça te plairait de faire une pause. Mais j'aimerais que ce soit plus",Heureux
2210,"Ce matin, je me suis réveillé en pleine nuit, et j'ai vu des gens, des femmes, qui me regardaient. Je me souviens de la première fois où j'suis venu ici. J'étais en train de me dire: """,Relaxé
2211,"Ce matin, je me suis réveillé, et je ne me rappelle pas avoir vu quelqu'un. Il y avait quelqu... un homme, il était... Il m'a dit qu'il était en train de mourir. Je ne sais pas pourquoi",Paisible
2212,"Ce matin, je me suis dit que je devais me remettre au travail. J'ai été tellement heureuse de te revoir. Je suis tellement heureux de pouvoir te voir. C'est juste que j'étais tellement... Tu es si... tellement belle",Content
2213,"Ce matin, je n'ai pas eu le temps de vous remercier. Je vous ai vu à la télévision. J'avais un peu peur, j'étais terrifié. Vous savez, c'est difficile à dire, mais je me suis",Frustré
2214,"Ce matin, je me suis réveillée, et j'ai vu un homme qui était en train de faire des courses, avec des vêtements de femme, des chaussures à talons, un chapeau à plumes, une chemise de nuit, de la poudre, du",Enervé
2215,"Ce matin, je vous ai vu dans le hall, avec la robe noire. Je suis allé chez lui, et il a dit: ""C'est une robe de mariée"". Et il m'a dit que je devais lui dire. Il m",Enervé
2216,"Ce matin, je me suis dit: ""Ça fait un moment que je suis ici"". Et je ne peux pas te laisser seul avec ces gens. Ils ont une nouvelle vie, ils ont des enfants. Je ne suis pas un homme qui a besoin",Paisible
2217,"Ce matin, je suis allé chez le dentiste. Il m'a donné une ordonnance, et je me suis dit que je pouvais faire un test pour voir si j'avais raison. Et je lui ai dit qu'il avait raison, mais que",Stressé
2218,"Ce matin, je suis allée au cinéma. Je suis restée un peu plus d'une heure. J'ai vu un homme. Il avait un sac de sable. Et il m'a regardée. C'est lui qui m 'a embr",Motivé
2219,"Ce matin, je me suis réveillé et je suis entré dans le bureau de l'inspecteur. Vous avez vu ce que j'ai vu. J'avais besoin d'une réponse. Je suis allé chez l'_Enquête sur les fraudes fiscales",Neutre
2220,"Ce matin, je me suis levé tôt pour faire une sieste. Je n'ai pas dormi depuis un moment. Et je suis allé me coucher tôt. Vous niez avoir dormi dans votre lit? J'étais très fatigué et j'avais une",Enervé
2221,"Ce matin, je ne savais pas que tu avais un frère. Je ne l'ai jamais vu, mais je le connaissais. J'avais un peu de mal à croire que c'était un de tes amis. Mais il était là, à",Relaxé
2222,"Ce matin, je suis allée à la fête du club. Je me suis assise sur un banc et j'ai vu une femme. Elle était assise là, avec son mari, et elle a dit: ""Je t'aime"". J'étais",Relaxé
2223,"Ce matin, je suis rentré, j'ai vu la maison, le jardin, la mer, les arbres. Je suis resté à la cave pendant un mois, puis j'me suis rendu compte que je ne pouvais plus rester là. C'",Fatigué
2224,"Ce matin, je suis allée chez elle, et je lui ai dit: ""Tu es une enfant gâtée, tu es trop bonne pour moi"". Elle m'a répondu: --Je ne veux pas que tu souffres. Elle a ajouté:",Motivé
2225,"Ce matin, je ne l'ai pas vu. Je suis allé le chercher à l'_Hôtel de Ville_, où il est resté jusqu'à ce qu'il soit arrivé. Il m'a dit qu'_il avait un rendez-vous",Neutre
2226,"Ce matin, je suis allé chez le docteur, et j'ai vu qu'il était mort. C'était la première fois que j'suis allé à l'hôpital. Vous avez eu peur, n'est-ce pas? J",Enervé
2227,"Ce matin, je suis allé chez les grands-parents, et j'ai vu leurs photos. Je me suis dit: ""J'en ai marre d'attendre. ""On va voir si ça marche"". J'étais au téléphone avec mon",Content
2228,"Ce matin, je ne savais pas que tu étais là. Je voulais te parler de la fête de Noël. J'ai passé la journée à faire les boutiques, à me faire un peu de fric. Et j'en ai marre de tes conneries",Paisible
2229,"Ce matin, je suis allé à la plage, et je l'ai trouvé là. Je ne lirai pas ça. Vous êtes un bon gars, mais... Vous n'êtes pas vraiment un mauvais gars. J'avais un peu peur quand",Enervé
2230,"Ce matin, je me suis réveillé en sursaut, j'ai entendu des pas sur la route, et je n'étais pas sûr d'y trouver le cocher, qui m'a conduit à la porte de la ville. J'avais cru",Heureux
2231,"Ce matin, je suis allé à l'hôtel pour prendre des nouvelles. J'ai vu la femme du gouverneur. Elle a dit qu'elle était enceinte. Je n'étais pas sûr de ce que je disais. On est tous les deux",Relaxé
2232,"Ce matin, je vous ai dit que j'avais une bonne nouvelle. Vous avez eu une super nouvelle de la part de l'hôpital. J'ai reçu une lettre de votre mère. Elle m'a dit qu'elle était en route",Frustré
2233,"Ce matin, je ne pouvais pas dormir. J'ai entendu une voix qui disait: ""C'est toi"". ""Je suis ton fils"". Et j'étais là, à me dire: J'suis ton père"". J'me suis",Enervé
2234,"Ce matin, je ne sais pas si je dois vous remercier ou vous demander de m'aider à faire mon devoir. Mais je suis prêt à vous donner ma parole que je n'ai pas à me justifier. Je n'suis pas prêt de",Frustré
2235,"Ce matin, je me suis fait un peu de sang-froid. J'ai dit à ma femme que je ne voulais pas lui faire de mal. Elle a répondu que ça ne me ferait rien. Et qu'elle était prête à tout pour",Frustré
