id,commentaire,humeur
2624,"Je me sens,.... comme si je n'étais pas en train de parler. Je pense que je vais aller me coucher. J'ai fait un rêve dans lequel j'avais un ami qui était en fait une femme. Il s'",Relaxé
2625,"Je me sens,.... Je me suis sentie... J'ai senti que je n'étais pas... Que je ne serais jamais rien... que rien, rien que moi, que... Je ne suis pas ce que tu penses. Tu es ce",Stressé
2626,"Je me sens,.... comme si j'étais une personne différente. Je me suis dit que j'suis un peu plus fort. J'ai pensé que je pourrais me faire des amis. Vous êtes un type très bien, mais je ne",Paisible
2627,"Je me sens,.... comme un homme qui n'a plus d'amis et qui a besoin de se reposer. ""Je ne sais pas, dit-il, si je dois me marier avant d'_elle_. Je ne veux pas me",Enervé
2628,"Je me sens,.... comme un chien qui va à l'abattoir. Je suis sûr que tu as faim. Tu n'as pas faim, c'est ça? J'ai faim et je suis fatigué. C'était un bon",Content
2629,"Je me sens,.... en train de me demander ce qui m'a pris. J'ai été très surpris de voir que tu étais encore là. Je me suis dit que je pouvais te faire confiance. C'est un peu tard pour",Relaxé
2630,"Je me sens,.... comme un enfant. Je ne sais pas ce que je veux faire de plus. J'ai besoin de m'éloigner de vous. Vous savez, ce n'est pas si mal. Mais, c'était une",Stressé
2631,"Je me sens,.... comme si je venais de tomber dans un abîme. Mais je ne suis pas encore mort. Je ne sais pas si vous êtes en vie. Vous avez été un ange. J'ai été dans la lumière. Un",Motivé
2632,"Je me sens,.... Je sens qu'il n'y a plus de place pour moi dans ce monde. J'ai besoin d'une personne qui me comprenne. Je ne peux pas vivre sans toi, mais je peux vivre avec toi",Relaxé
2633,"Je me sens,.... un peu comme une femme qui s'est laissée emporter par la passion. --Je ne vous comprends pas, madame, dit-il en souriant. Je ne suis pas un homme, je suis un être humain, un",Content
2634,"Je me sens,.... si bien, que je me suis dit: ""C'est le moment de me mettre à la besogne"". Mais je ne sais comment, je n'ai plus la force de m'arrêter, et je suis obligé",Paisible
2635,"Je me sens,.... comme si j'étais dans un pays étranger, et j'me sens comme une petite fille qui s'est fait un trou dans le mur. J'ai pas l'impression qu'il y ait de quoi",Heureux
2636,"Je me sens,.... comme si je m'étais fait un ami. Je suis si heureuse que tu sois là. Tu sais, je suis vraiment content que vous soyez là. Et bien, on a une réunion avec la police. Ils ont",Neutre
2637,"Je me sens,.... si bien, si fort, que je me dis: ""Je ne sais pas ce que c'est que d'avoir une femme qui ne soit pas la mienne, mais je ne suis pas aussi fou que la plupart",Neutre
2638,"Je me sens,.... très-satisfait de vous voir. Je suis très honoré de votre visite. Il y a un peu de poussière dans le verre. Nous avons un très grand dîner ce soir. Et vous êtes très aimable. Mais",Relaxé
2639,"Je me sens,.... Je sens que je suis en train de mourir, et je ne sais pas si je vais pouvoir revenir. Je ne peux pas croire que j'ai pu te faire ça. Tu es en colère contre moi, parce que",Heureux
2640,"Je me sens,.... si coupable, si faible, que je ne sais plus ce que j'ai fait; mais je sens que, lorsque j 'ai vu, je n 'avais pas besoin de vous le dire, mais vous devez le",Motivé
2641,"Je me sens,.... comme si j'avais été dans le vrai. J'ai été très heureux de te voir. Je me suis dit que je pouvais t'aider. Tu sais, je crois que j'suis vraiment très fier de",Heureux
2642,"Je me sens,.... comme si j'avais la chance de pouvoir faire quelque chose de bien. Je suis vraiment désolé de vous avoir fait venir si tôt. Mais vous savez, je suis désolé pour tout ce que vous avez fait. Vous n",Relaxé
2643,"Je me sens,.... comme si j'étais en train de mourir. J'ai besoin de te parler, d'accord? Tu es en état d'_hypnotisation_. J 'ai juste besoin que tu me dises que j",Heureux
2644,"Je me sens,.... comme si je l'avais été. Je suis heureux d'avoir fait ce que j'ai pu. Tu n'as pas à me juger. Il y a une chance pour que tu me pardonnes, mais",Fatigué
2645,"Je me sens,.... Je ne sais plus si je suis bien ou mal, mais je sens que je vais bien. Je vais aller voir un médecin, et je reviens. Tu sais, il n'y a rien de plus important que d",Motivé
2646,"Je me sens,.... plus coupable, plus malheureux, que je n'ai jamais été. Je suis dans une situation affreuse. Il n 'y a plus d'espoir de salut dans mon âme. J'en suis désolé. Mais je",Motivé
2647,"Je me sens,.... un peu, comme si j'étais un jouet d'enfant. Je ne sais pas si je peux supporter le poids de la vie. Et puis, je ne peux pas supporter d'"" être un enfant"" comme toi",Neutre
2648,"Je me sens,.... en train de faire une chose terrible. Je me suis senti comme un idiot. Et je suis désolé de t'avoir fait souffrir. Tu n'es pas un imbécile, mais tu n 'es rien. C'",Enervé
2649,"Je me sens,.... comme si, en présence de ce qui me touche, je n'avais plus de raison de douter de moi-même. ""J'étais dans un tel état de surexcitation, que je ne pus m'",Relaxé
2650,"Je me sens,.... comme si je n'étais pas là, que je me suis senti, comme une masse inerte, et que mon esprit, qui s'est ouvert à moi, s 'est mis à battre en retraite, à",Relaxé
2651,"Je me sens,.... comme un enfant qui va avoir une vie nouvelle, une nouvelle famille, et qui ne peut plus rien faire pour moi. Je suis une femme, un homme. Et je suis prête à tout. Mais je ne peux pas",Motivé
2652,"Je me sens,.... si mal. Tu n'as pas besoin de me dire que tu as fait ça pour moi. Je suis une femme de ménage, et tu es une mère. C'est pour ça que je t'aime.",Paisible
2653,"Je me sens,.... Je me trouve dans la même situation que vous. Je suis dans une situation très difficile. J'ai beaucoup souffert, beaucoup pleuré, et je me suis sentie obligée de vous dire que j'étais malheureuse. C'",Neutre
2654,"Je me sens,.... plus proche de la vérité, plus libre, je crois, que vous ne l'êtes. J'ai peur que ce ne soit un peu trop. Mais c'est la même chose pour moi, et je ne",Fatigué
2655,"Je me sens,.... comme si je n'étais pas là. Tu as raison, j'ai tort. C'est la dernière fois que je me suis senti comme ça. Je me sentais vraiment bien, je suis heureux. J'",Neutre
2656,"Je me sens,.... si bien, si fort! Si bien! je sens! J'ai le coeur serré! Je sens que je suis tout à fait en train de mourir! Et pourtant, je ne suis pas mort! Il me semble",Paisible
2657,"Je me sens,.... si faible, si accablée, que je ne peux plus me soutenir, et que mon corps est incapable de supporter la vue d'un autre objet que celui de l'objet que j'ai aimé. Je suis",Content
2658,"Je me sens,.... un peu coupable. Vous êtes bien sûr qu'il y a un autre homme dans cette maison? Non, je n'ai pas vu de femme. Je ne l'avais jamais vu avant, mais il est venu",Paisible
2659,"Je me sens,.... un peu étourdie. Je suis si fatiguée de ce travail, que je vais m'évanouir. J'ai peur, je me suis endormie. Vous êtes une très bonne amie. Mais je suis fatiguée.",Enervé
2660,"Je me sens,.... Je me suis senti.... Oui, je suis dans une sorte de délire.... Il me semble que je vais me réveiller.... J'ai rêvé que j'allais me tuer.... Et je me réveille.... Mon Dieu! je",Stressé
2661,"Je me sens,.... comme si j'étais dans un monde de cauchemars. Et je ne peux pas me rappeler de tout ce que je ressens. Je ne suis pas sûre de savoir si je peux me souvenir de ce qu'il s'",Paisible
2662,"Je me sens,.... plus proche de l'amour, et plus libre de mes désirs. "" Je me rappelle encore que je n'avais pas encore atteint l'""amoureux"" de la première heure, mais que j'étais encore un",Content
2663,"Je me sens,  je me suis sentie, je me trouve, et, si je ne me trompe, j'ai été bien heureuse de trouver, à la première visite de la princesse de Beauvau, une place de gouvernante dans la maison",Paisible
2664,"Je me sens,  comme un enfant, comme un petit enfant qui a perdu son père et qui est dans le besoin. Il faut que j'aille à l'école. Je veux être un homme. J'ai besoin de savoir",Heureux
2665,"Je me sens,.... Je me suis sentie... Je suis vraiment désolé, mais je ne peux pas. Je ne veux pas être seul. Mais tu dois le faire. J'ai besoin de savoir que tu vas bien. C'est ce",Content
2666,"Je me sens,  et je le répète, comme un enfant, en présence de ce qui est beau, et de cette beauté qui m'apparaît en face de moi-même. Et je m 'imagine, dans cette petite chambre,",Content
2667,"Je me sens,.... si mal, que je ne peux pas me défendre. Mais il y a un autre moyen, et c'est le seul qui me reste. Je ne sais pas si je pourrai jamais vous aider. Vous êtes très forte",Heureux
2668,"Je me sens,.... comme si j'étais dans un lieu de repos et de paix, et je me dis que c'est là le but de ma vie. Je me demande si je ne me suis pas trompé, si la Providence m",Motivé
2669,"Je me sens,.... Je me trouve en face de cette grande et belle maison qui s'offre à moi, et que je ne puis comprendre, car je n'ai jamais vu de plus belle habitation que celle-ci. Elle est d",Stressé
2670,"Je me sens,  en ce moment, plus forte que jamais. J'ai une peur bleue de me réveiller et d'être prise pour une folle. Je n'arrive pas à me lever, je suis en sueur. Et puis",Heureux
2671,"Je me sens,.... comme si j'avais la vie devant moi, et je me dis: ""Voilà qui est singulier, mais cela n'est pas"". Je me suis dit: ""--Je ne sais pas, je ne veux pas!",Content
2672,"Je me sens,.... comme si j'avais un corps. Je suis si contente de te voir. J'ai l'impression que c'est pour bientôt. Et je me dis que je dois aller à la plage pour m'entraîner",Fatigué
2673,"Je me sens,.... Je me suis sentie, comme si j'avais eu la fièvre, la sensation d'un froid mortel, dune froide et profonde obscurité. Je ne sais plus où je suis. J'ai la tête sur",Enervé
2674,"Je me sens,.... Je ne sais pas pourquoi je me suis mise à le regarder. Je me sentais si coupable de l'avoir fait. Mais je ne pouvais pas me pardonner. Et j'ai réalisé qu'il était temps pour moi",Paisible
2675,"Je me sens,.... très-satisfait de ce que vous avez fait. Je suis très content que ce soit fini, mais je ne peux pas vous laisser partir. Et je dois vous dire, que je suis désolé. J'ai",Stressé
2676,"Je me sens,.... très-satisfait de cette visite, et je me suis dit: ""Mais, qu'est-ce que cela signifie? que nous ne sommes pas seuls ici? --Je le crois, dit le comte en",Content
2677,"Je me sens,.... si coupable de ce que j'ai fait. Je me suis senti coupable d'avoir agi dans une intention malhonnête. Et maintenant je suis coupable. J'en suis sûr, je le sais. Mais je ne",Neutre
2678,"Je me sens,.... en train de me dire que c'est une bonne chose pour nous tous. Mais nous ne sommes pas tous comme toi. Nous sommes tous les deux des hommes. Je ne peux pas croire que nous nous soyons rencontrés.",Heureux
2679,"Je me sens,.... comme si je venais de commettre une grande imprudence, et je me dis: ""Voilà un homme qui a été bien méchant et bien fou"". Il me regarde et me dit: --C'est bien fait, c",Frustré
2680,"Je me sens,....  plus en sécurité, dans mon lit, que dans le tien. J'ai l'impression que tu es en train de m'embrasser. Je t'embrasse, mon amour. Il y a un",Frustré
2681,"Je me sens,.... comme si j'étais dans un rêve, en train de me réveiller. Tu as besoin de moi pour faire quelque chose? Tu sais que tu es la seule qui puisse faire ce que je fais. Mais je ne peux",Paisible
2682,"Je me sens,.... comme un homme qui se sent seul, comme une femme qui est seule dans sa chambre, et qui ne peut parler qu'à son mari. Je suis un misérable, un pauvre homme, qui n'a pas de",Heureux
2683,"Je me sens,  comme un homme, à la fois homme et femme, et je suis heureux de pouvoir dire: ""Voilà un garçon qui a l'air de bien faire son devoir"". Je ne sais pas si je m'en",Paisible
2684,"Je me sens,.... comme un homme qui s'est fait la barbe et qui est devenu un peu vieux. Je suis un jeune homme de trente ans, de la plus haute taille, et je suis fort comme les autres. J'ai",Motivé
2685,"Je me sens,.... comme un enfant, un homme qui est en train de se noyer. Je ne peux pas te laisser partir. Et tu as raison, je ne suis pas un bon père. J'ai eu des problèmes avec mon fils",Heureux
2686,"Je me sens,.... comme un étranger dans ce pays. Je suis venu ici pour voir si vous aviez des nouvelles de votre fils. Il est venu me voir pour vous dire qu'il était mort. J'ai pensé que vous étiez venu",Fatigué
2687,"Je me sens,.... comme un homme qui a perdu son temps. Je suis comme le fils de la femme qui, en se jetant sur son lit, a dit: ""Mon Dieu, qu'est-ce que j'ai fait de",Paisible
2688,"Je me sens,.... un peu mal, mais je me suis senti un instant soulagé. Je me demandais comment vous alliez. J'ai fait un rêve bizarre. Vous vous souvenez de ce que je vous ai dit? Je suis tombé sur un",Stressé
2689,"Je me sens,.... très-bien, je ne sais comment, plus fort que moi, et je suis presque à bout. --Vous avez raison, madame, dit le marquis, en se levant, mais je vous avoue que je me suis",Neutre
2690,"Je me sens,  je suis comme ça, je me suis dit: ""C'est une fille de la rue, elle est comme moi, et elle m'aime, ça me fait plaisir"". Mais je ne puis pas m's",Enervé
2691,"Je me sens,.... Je me demande si je ne suis pas en train de me faire du souci pour toi. Tu as fait des progrès, tu es devenu un peu plus grand. J'ai appris à me contrôler. Je ne sais pas",Stressé
2692,"Je me sens,.... très-content de vous avoir connu, et je ne sais comment vous remercier, mais je n'ai jamais été aussi heureux. Je ne suis pas le seul à avoir souffert, je le sais. Vous êtes le",Fatigué
2693,"Je me sens,  comme un enfant, un petit enfant. Je suis un homme, et je ne veux pas me laisser aller. J'ai besoin de croire en Dieu. Tu ne crois pas en Jésus-Christ? Je ne suis",Relaxé
2694,"Je me sens,.... comme si je n'avais pas encore vu l'amour. Je ne sais pas si c'est la première fois que je me suis senti aussi amoureux. Et pourtant, je suis toujours amoureux d'une autre.",Stressé
2695,"Je me sens,.... comme un chien, dans la maison, en train de me faire des reproches. J'ai eu des torts envers toi, et tu n'en as pas commis un. Je ne t'avais pas fait de reproches",Paisible
